,Crop_Damage,ID
26500,1,F00069811
26501,0,F00069812
26502,0,F00069813
26503,0,F00069816
26504,0,F00069817
26505,0,F00069824
26506,0,F00069826
26507,0,F00069828
26508,0,F00069830
26509,0,F00069837
26510,0,F00069838
26511,0,F00069840
26512,0,F00069841
26513,0,F00069847
26514,0,F00069848
26515,0,F00069849
26516,0,F00069852
26517,0,F00069856
26518,0,F00069857
26519,0,F00069867
26520,0,F00069869
26521,0,F00069871
26522,0,F00069872
26523,0,F00069873
26524,2,F00069874
26525,0,F00069879
26526,0,F00069881
26527,0,F00069882
26528,0,F00069885
26529,0,F00069889
26530,0,F00069892
26531,0,F00069896
26532,0,F00069907
26533,0,F00069912
26534,0,F00069913
26535,0,F00069915
26536,0,F00069924
26537,0,F00069930
26538,0,F00069934
26539,0,F00069942
26540,0,F00069943
26541,0,F00069944
26542,2,F00069948
26543,0,F00069951
26544,0,F00069953
26545,0,F00069954
26546,0,F00069955
26547,0,F00069957
26548,0,F00069958
26549,0,F00069959
26550,0,F00069961
26551,0,F00069962
26552,0,F00069964
26553,0,F00069965
26554,0,F00069968
26555,0,F00069969
26556,0,F00069970
26557,0,F00069975
26558,0,F00069977
26559,0,F00069979
26560,1,F00069980
26561,0,F00069981
26562,0,F00069982
26563,0,F00069984
26564,0,F00069986
26565,0,F00069991
26566,1,F00069994
26567,0,F00069997
26568,0,F00070000
26569,0,F00070004
26570,0,F00070005
26571,0,F00070007
26572,0,F00070009
26573,0,F00070012
26574,0,F00070013
26575,0,F00070014
26576,0,F00070018
26577,1,F00070020
26578,0,F00070023
26579,0,F00070025
26580,0,F00070026
26581,0,F00070029
26582,0,F00070032
26583,0,F00070033
26584,0,F00070035
26585,0,F00070037
26586,0,F00070039
26587,0,F00070042
26588,0,F00070043
26589,0,F00070047
26590,0,F00070049
26591,0,F00070051
26592,0,F00070052
26593,0,F00070053
26594,0,F00070054
26595,0,F00070058
26596,1,F00070063
26597,0,F00070065
26598,0,F00070068
26599,0,F00070070
26600,0,F00070073
26601,0,F00070076
26602,0,F00070079
26603,1,F00070081
26604,0,F00070084
26605,0,F00070087
26606,0,F00070093
26607,0,F00070096
26608,0,F00070107
26609,0,F00070113
26610,0,F00070117
26611,0,F00070118
26612,0,F00070119
26613,0,F00070126
26614,0,F00070130
26615,0,F00070132
26616,0,F00070135
26617,0,F00070143
26618,0,F00070146
26619,0,F00070148
26620,2,F00070150
26621,1,F00070151
26622,0,F00070154
26623,0,F00070155
26624,0,F00070156
26625,0,F00070158
26626,0,F00070159
26627,0,F00070160
26628,0,F00070161
26629,0,F00070166
26630,0,F00070169
26631,0,F00070170
26632,0,F00070171
26633,0,F00070174
26634,0,F00070178
26635,0,F00070185
26636,0,F00070186
26637,0,F00070194
26638,1,F00070200
26639,0,F00070208
26640,0,F00070209
26641,0,F00070214
26642,0,F00070215
26643,1,F00070217
26644,0,F00070219
26645,1,F00070223
26646,0,F00070224
26647,0,F00070225
26648,0,F00070226
26649,0,F00070228
26650,0,F00070231
26651,0,F00070233
26652,0,F00070237
26653,0,F00070239
26654,0,F00070247
26655,2,F00070248
26656,0,F00070250
26657,0,F00070252
26658,0,F00070253
26659,0,F00070256
26660,0,F00070260
26661,0,F00070262
26662,0,F00070264
26663,0,F00070269
26664,0,F00070277
26665,2,F00070280
26666,1,F00070283
26667,0,F00070285
26668,0,F00070287
26669,1,F00070288
26670,0,F00070289
26671,0,F00070290
26672,1,F00070291
26673,0,F00070292
26674,0,F00070296
26675,0,F00070297
26676,0,F00070299
26677,0,F00070304
26678,1,F00070305
26679,0,F00070309
26680,0,F00070313
26681,0,F00070318
26682,0,F00070320
26683,0,F00070324
26684,0,F00070328
26685,0,F00070331
26686,0,F00070332
26687,0,F00070333
26688,0,F00070334
26689,0,F00070335
26690,0,F00070337
26691,0,F00070340
26692,1,F00070343
26693,0,F00070344
26694,0,F00070345
26695,1,F00070347
26696,0,F00070348
26697,0,F00070354
26698,0,F00070356
26699,0,F00070358
26700,0,F00070361
26701,0,F00070363
26702,0,F00070364
26703,1,F00070365
26704,0,F00070368
26705,0,F00070373
26706,0,F00070375
26707,0,F00070378
26708,0,F00070380
26709,0,F00070382
26710,0,F00070385
26711,0,F00070386
26712,0,F00070387
26713,0,F00070390
26714,0,F00070391
26715,1,F00070394
26716,0,F00070396
26717,0,F00070411
26718,0,F00070412
26719,0,F00070414
26720,0,F00070417
26721,0,F00070418
26722,0,F00070421
26723,0,F00070422
26724,0,F00070427
26725,0,F00070428
26726,0,F00070430
26727,0,F00070431
26728,0,F00070432
26729,1,F00070434
26730,0,F00070438
26731,0,F00070439
26732,0,F00070440
26733,0,F00070441
26734,1,F00070442
26735,0,F00070444
26736,0,F00070456
26737,0,F00070460
26738,0,F00070461
26739,0,F00070465
26740,1,F00070467
26741,0,F00070471
26742,1,F00070472
26743,0,F00070474
26744,0,F00070475
26745,0,F00070476
26746,0,F00070481
26747,0,F00070482
26748,0,F00070483
26749,0,F00070485
26750,0,F00070486
26751,0,F00070488
26752,0,F00070498
26753,0,F00070499
26754,0,F00070501
26755,0,F00070502
26756,0,F00070503
26757,0,F00070509
26758,1,F00070510
26759,2,F00070511
26760,0,F00070517
26761,0,F00070520
26762,0,F00070521
26763,1,F00070523
26764,0,F00070527
26765,0,F00070534
26766,1,F00070539
26767,0,F00070542
26768,0,F00070544
26769,1,F00070545
26770,0,F00070546
26771,0,F00070548
26772,0,F00070551
26773,1,F00070558
26774,1,F00070559
26775,0,F00070560
26776,0,F00070562
26777,0,F00070564
26778,0,F00070567
26779,0,F00070572
26780,0,F00070574
26781,0,F00070576
26782,0,F00070581
26783,0,F00070582
26784,1,F00070585
26785,0,F00070586
26786,0,F00070589
26787,1,F00070590
26788,1,F00070593
26789,1,F00070605
26790,0,F00070606
26791,2,F00070607
26792,0,F00070612
26793,0,F00070613
26794,0,F00070619
26795,1,F00070623
26796,0,F00070631
26797,0,F00070634
26798,0,F00070638
26799,0,F00070639
26800,0,F00070640
26801,0,F00070643
26802,0,F00070644
26803,1,F00070645
26804,0,F00070649
26805,0,F00070655
26806,0,F00070656
26807,0,F00070659
26808,0,F00070661
26809,1,F00070666
26810,0,F00070671
26811,0,F00070673
26812,0,F00070674
26813,0,F00070684
26814,0,F00070686
26815,0,F00070689
26816,1,F00070691
26817,0,F00070692
26818,0,F00070695
26819,0,F00070697
26820,0,F00070698
26821,1,F00070699
26822,0,F00070700
26823,0,F00070701
26824,0,F00070710
26825,0,F00070712
26826,1,F00070716
26827,0,F00070718
26828,0,F00070720
26829,0,F00070722
26830,0,F00070734
26831,1,F00070735
26832,1,F00070738
26833,0,F00070745
26834,0,F00070748
26835,1,F00070754
26836,0,F00070755
26837,0,F00070756
26838,0,F00070758
26839,0,F00070763
26840,1,F00070764
26841,0,F00070773
26842,1,F00070774
26843,0,F00070775
26844,0,F00070782
26845,0,F00070783
26846,0,F00070789
26847,0,F00070790
26848,0,F00070793
26849,0,F00070795
26850,0,F00070797
26851,0,F00070800
26852,0,F00070802
26853,0,F00070804
26854,0,F00070807
26855,0,F00070809
26856,0,F00070810
26857,0,F00070814
26858,0,F00070821
26859,0,F00070826
26860,0,F00070827
26861,0,F00070830
26862,0,F00070831
26863,0,F00070832
26864,0,F00070834
26865,0,F00070836
26866,0,F00070837
26867,0,F00070839
26868,0,F00070843
26869,0,F00070845
26870,0,F00070846
26871,0,F00070847
26872,0,F00070848
26873,0,F00070849
26874,0,F00070851
26875,0,F00070852
26876,1,F00070854
26877,0,F00070855
26878,0,F00070856
26879,0,F00070859
26880,0,F00070862
26881,0,F00070864
26882,0,F00070868
26883,0,F00070871
26884,0,F00070874
26885,0,F00070878
26886,0,F00070879
26887,0,F00070881
26888,0,F00070885
26889,0,F00070889
26890,0,F00070894
26891,0,F00070895
26892,0,F00070896
26893,0,F00070897
26894,0,F00070898
26895,0,F00070901
26896,0,F00070902
26897,0,F00070904
26898,0,F00070905
26899,0,F00070906
26900,0,F00070908
26901,0,F00070910
26902,0,F00070912
26903,0,F00070915
26904,0,F00070918
26905,0,F00070922
26906,0,F00070926
26907,0,F00070928
26908,0,F00070931
26909,0,F00070934
26910,0,F00070936
26911,0,F00070937
26912,0,F00070939
26913,0,F00070942
26914,0,F00070943
26915,0,F00070944
26916,0,F00070946
26917,0,F00070949
26918,0,F00070950
26919,0,F00070952
26920,0,F00070954
26921,1,F00070955
26922,0,F00070959
26923,0,F00070961
26924,0,F00070962
26925,0,F00070964
26926,0,F00070965
26927,0,F00070966
26928,0,F00070967
26929,0,F00070968
26930,0,F00070973
26931,0,F00070974
26932,0,F00070976
26933,0,F00070978
26934,0,F00070985
26935,0,F00070986
26936,0,F00070988
26937,0,F00070994
26938,0,F00070995
26939,0,F00070996
26940,0,F00070997
26941,0,F00071001
26942,0,F00071002
26943,0,F00071004
26944,0,F00071005
26945,0,F00071006
26946,0,F00071012
26947,0,F00071018
26948,0,F00071019
26949,0,F00071021
26950,0,F00071022
26951,0,F00071026
26952,1,F00071028
26953,0,F00071029
26954,0,F00071031
26955,0,F00071032
26956,0,F00071033
26957,0,F00071035
26958,0,F00071037
26959,0,F00071038
26960,0,F00071040
26961,0,F00071043
26962,0,F00071044
26963,0,F00071045
26964,0,F00071050
26965,0,F00071051
26966,0,F00071052
26967,2,F00071053
26968,0,F00071054
26969,0,F00071056
26970,0,F00071057
26971,0,F00071059
26972,0,F00071060
26973,0,F00071063
26974,0,F00071067
26975,0,F00071069
26976,0,F00071071
26977,0,F00071072
26978,0,F00071073
26979,0,F00071079
26980,0,F00071082
26981,0,F00071083
26982,0,F00071090
26983,0,F00071092
26984,0,F00071094
26985,0,F00071095
26986,0,F00071098
26987,0,F00071104
26988,0,F00071105
26989,0,F00071107
26990,0,F00071112
26991,0,F00071116
26992,0,F00071117
26993,0,F00071123
26994,0,F00071125
26995,0,F00071127
26996,0,F00071130
26997,0,F00071132
26998,0,F00071133
26999,0,F00071136
27000,0,F00071137
27001,0,F00071139
27002,0,F00071143
27003,0,F00071145
27004,0,F00071146
27005,0,F00071155
27006,0,F00071158
27007,0,F00071160
27008,0,F00071162
27009,0,F00071166
27010,0,F00071172
27011,0,F00071173
27012,0,F00071174
27013,0,F00071175
27014,0,F00071179
27015,0,F00071181
27016,0,F00071182
27017,0,F00071186
27018,0,F00071187
27019,0,F00071193
27020,0,F00071195
27021,0,F00071197
27022,0,F00071198
27023,0,F00071199
27024,0,F00071201
27025,1,F00071202
27026,0,F00071204
27027,0,F00071208
27028,2,F00071213
27029,0,F00071217
27030,1,F00071219
27031,0,F00071225
27032,0,F00071226
27033,0,F00071227
27034,0,F00071228
27035,0,F00071230
27036,0,F00071233
27037,0,F00071234
27038,1,F00071235
27039,1,F00071237
27040,0,F00071238
27041,0,F00071241
27042,0,F00071242
27043,0,F00071246
27044,0,F00071248
27045,1,F00071249
27046,0,F00071256
27047,0,F00071261
27048,0,F00071262
27049,0,F00071263
27050,0,F00071265
27051,0,F00071266
27052,0,F00071267
27053,0,F00071270
27054,0,F00071271
27055,0,F00071272
27056,0,F00071274
27057,0,F00071275
27058,0,F00071276
27059,0,F00071279
27060,0,F00071282
27061,0,F00071283
27062,1,F00071284
27063,0,F00071285
27064,0,F00071289
27065,1,F00071290
27066,0,F00071292
27067,0,F00071297
27068,0,F00071301
27069,0,F00071303
27070,0,F00071307
27071,0,F00071309
27072,0,F00071315
27073,0,F00071316
27074,0,F00071318
27075,0,F00071320
27076,0,F00071323
27077,1,F00071327
27078,0,F00071332
27079,0,F00071333
27080,1,F00071334
27081,0,F00071335
27082,0,F00071336
27083,0,F00071339
27084,0,F00071340
27085,1,F00071342
27086,0,F00071344
27087,0,F00071353
27088,0,F00071354
27089,0,F00071355
27090,0,F00071358
27091,0,F00071362
27092,0,F00071365
27093,0,F00071367
27094,0,F00071371
27095,0,F00071372
27096,0,F00071373
27097,0,F00071375
27098,0,F00071379
27099,0,F00071380
27100,0,F00071384
27101,0,F00071388
27102,0,F00071389
27103,2,F00071398
27104,0,F00071400
27105,0,F00071402
27106,0,F00071409
27107,1,F00071412
27108,2,F00071418
27109,0,F00071424
27110,0,F00071429
27111,0,F00071430
27112,0,F00071431
27113,0,F00071433
27114,2,F00071434
27115,0,F00071435
27116,0,F00071436
27117,0,F00071438
27118,0,F00071442
27119,0,F00071451
27120,1,F00071452
27121,0,F00071455
27122,0,F00071459
27123,0,F00071461
27124,0,F00071469
27125,0,F00071470
27126,0,F00071472
27127,0,F00071474
27128,0,F00071475
27129,0,F00071477
27130,1,F00071480
27131,1,F00071485
27132,1,F00071492
27133,1,F00071498
27134,0,F00071499
27135,0,F00071500
27136,2,F00071501
27137,1,F00071503
27138,2,F00071504
27139,2,F00071506
27140,0,F00071510
27141,1,F00071515
27142,1,F00071517
27143,1,F00071519
27144,1,F00071524
27145,0,F00071526
27146,0,F00071529
27147,0,F00071530
27148,0,F00071531
27149,0,F00071532
27150,0,F00071533
27151,0,F00071534
27152,0,F00071541
27153,0,F00071544
27154,0,F00071545
27155,1,F00071546
27156,0,F00071547
27157,0,F00071549
27158,0,F00071550
27159,0,F00071551
27160,0,F00071552
27161,0,F00071557
27162,1,F00071559
27163,0,F00071560
27164,0,F00071570
27165,0,F00071574
27166,0,F00071577
27167,0,F00071583
27168,0,F00071586
27169,0,F00071589
27170,0,F00071592
27171,0,F00071593
27172,1,F00071597
27173,1,F00071599
27174,0,F00071607
27175,0,F00071609
27176,0,F00071610
27177,0,F00071612
27178,0,F00071614
27179,1,F00071618
27180,1,F00071619
27181,1,F00071620
27182,0,F00071621
27183,0,F00071624
27184,0,F00071625
27185,0,F00071627
27186,0,F00071629
27187,1,F00071630
27188,0,F00071631
27189,0,F00071636
27190,0,F00071641
27191,0,F00071645
27192,0,F00071646
27193,0,F00071654
27194,0,F00071657
27195,0,F00071660
27196,0,F00071665
27197,1,F00071666
27198,0,F00071667
27199,1,F00071672
27200,0,F00071679
27201,0,F00071680
27202,0,F00071683
27203,0,F00071688
27204,1,F00071697
27205,0,F00071698
27206,1,F00071700
27207,0,F00071703
27208,0,F00071710
27209,0,F00071711
27210,0,F00071721
27211,1,F00071727
27212,1,F00071729
27213,1,F00071731
27214,0,F00071732
27215,0,F00071734
27216,0,F00071736
27217,0,F00071747
27218,1,F00071750
27219,1,F00071752
27220,0,F00071753
27221,0,F00071757
27222,0,F00071761
27223,0,F00071762
27224,0,F00071764
27225,0,F00071768
27226,1,F00071771
27227,0,F00071773
27228,0,F00071778
27229,0,F00071779
27230,1,F00071784
27231,1,F00071787
27232,1,F00071791
27233,0,F00071800
27234,1,F00071802
27235,1,F00071803
27236,1,F00071806
27237,1,F00071809
27238,1,F00071812
27239,1,F00071813
27240,0,F00071814
27241,0,F00071815
27242,1,F00071819
27243,1,F00071820
27244,1,F00071822
27245,1,F00071829
27246,2,F00071830
27247,0,F00071832
27248,2,F00071837
27249,0,F00071838
27250,1,F00071840
27251,0,F00071846
27252,0,F00071848
27253,0,F00071850
27254,0,F00071851
27255,0,F00071852
27256,1,F00071853
27257,1,F00071854
27258,2,F00071856
27259,0,F00071860
27260,0,F00071861
27261,2,F00071863
27262,1,F00071864
27263,0,F00071865
27264,0,F00071866
27265,2,F00071870
27266,0,F00071872
27267,0,F00071873
27268,0,F00071876
27269,2,F00071881
27270,0,F00071885
27271,0,F00071886
27272,1,F00071890
27273,0,F00071891
27274,1,F00071892
27275,0,F00071900
27276,1,F00071901
27277,1,F00071903
27278,0,F00071904
27279,0,F00071906
27280,0,F00071910
27281,0,F00071911
27282,1,F00071912
27283,1,F00071913
27284,0,F00071914
27285,0,F00071918
27286,0,F00071919
27287,2,F00071921
27288,2,F00071923
27289,1,F00071926
27290,1,F00071928
27291,0,F00071929
27292,1,F00071932
27293,0,F00071934
27294,0,F00071937
27295,0,F00071943
27296,1,F00071945
27297,0,F00071946
27298,0,F00071954
27299,1,F00071957
27300,0,F00071961
27301,0,F00071964
27302,0,F00071965
27303,1,F00071969
27304,1,F00071971
27305,0,F00071972
27306,0,F00071973
27307,0,F00071975
27308,0,F00071976
27309,0,F00071982
27310,1,F00071985
27311,1,F00071986
27312,1,F00071987
27313,1,F00071988
27314,1,F00071990
27315,1,F00071997
27316,1,F00071998
27317,0,F00072002
27318,2,F00072007
27319,0,F00072008
27320,0,F00072009
27321,0,F00072012
27322,0,F00072013
27323,1,F00072015
27324,1,F00072016
27325,1,F00072017
27326,0,F00072023
27327,1,F00072024
27328,0,F00072029
27329,0,F00072030
27330,1,F00072032
27331,1,F00072035
27332,0,F00072036
27333,0,F00072040
27334,0,F00072044
27335,0,F00072047
27336,0,F00072048
27337,0,F00072049
27338,1,F00072051
27339,1,F00072054
27340,1,F00072057
27341,1,F00072060
27342,0,F00072061
27343,0,F00072067
27344,0,F00072068
27345,0,F00072083
27346,0,F00072086
27347,0,F00072088
27348,1,F00072089
27349,0,F00072092
27350,0,F00072093
27351,0,F00072094
27352,1,F00072097
27353,0,F00072101
27354,1,F00072103
27355,0,F00072105
27356,1,F00072107
27357,1,F00072108
27358,0,F00072109
27359,1,F00072111
27360,1,F00072116
27361,1,F00072122
27362,0,F00072124
27363,0,F00072126
27364,0,F00072130
27365,0,F00072132
27366,0,F00072134
27367,0,F00072138
27368,1,F00072144
27369,1,F00072150
27370,0,F00072155
27371,0,F00072156
27372,0,F00072157
27373,0,F00072160
27374,0,F00072168
27375,0,F00072170
27376,0,F00072172
27377,0,F00072173
27378,0,F00072179
27379,0,F00072180
27380,0,F00072182
27381,0,F00072186
27382,0,F00072187
27383,0,F00072189
27384,0,F00072193
27385,0,F00072195
27386,0,F00072201
27387,0,F00072202
27388,0,F00072204
27389,0,F00072205
27390,0,F00072206
27391,0,F00072207
27392,0,F00072208
27393,0,F00072211
27394,0,F00072213
27395,0,F00072216
27396,0,F00072221
27397,0,F00072223
27398,0,F00072225
27399,0,F00072226
27400,0,F00072228
27401,0,F00072230
27402,0,F00072234
27403,0,F00072235
27404,0,F00072236
27405,1,F00072241
27406,0,F00072243
27407,0,F00072245
27408,0,F00072246
27409,0,F00072251
27410,0,F00072254
27411,0,F00072255
27412,1,F00072260
27413,2,F00072262
27414,0,F00072264
27415,1,F00072266
27416,1,F00072268
27417,0,F00072269
27418,0,F00072273
27419,0,F00072276
27420,0,F00072281
27421,0,F00072288
27422,0,F00072289
27423,1,F00072290
27424,0,F00072291
27425,0,F00072293
27426,0,F00072294
27427,0,F00072296
27428,0,F00072298
27429,0,F00072301
27430,0,F00072309
27431,0,F00072310
27432,0,F00072313
27433,0,F00072315
27434,0,F00072316
27435,0,F00072317
27436,0,F00072320
27437,0,F00072323
27438,0,F00072324
27439,2,F00072329
27440,0,F00072330
27441,0,F00072331
27442,0,F00072336
27443,0,F00072337
27444,0,F00072338
27445,0,F00072347
27446,0,F00072351
27447,0,F00072354
27448,0,F00072356
27449,0,F00072357
27450,0,F00072358
27451,0,F00072360
27452,0,F00072361
27453,0,F00072362
27454,0,F00072363
27455,2,F00072364
27456,0,F00072366
27457,0,F00072369
27458,0,F00072370
27459,0,F00072371
27460,0,F00072374
27461,0,F00072376
27462,0,F00072381
27463,0,F00072383
27464,0,F00072387
27465,0,F00072389
27466,1,F00072391
27467,2,F00072394
27468,0,F00072395
27469,0,F00072396
27470,0,F00072397
27471,1,F00072400
27472,0,F00072401
27473,2,F00072407
27474,1,F00072409
27475,0,F00072410
27476,1,F00072413
27477,0,F00072417
27478,2,F00072418
27479,0,F00072422
27480,1,F00072425
27481,0,F00072431
27482,0,F00072432
27483,0,F00072444
27484,0,F00072445
27485,1,F00072446
27486,0,F00072450
27487,1,F00072453
27488,0,F00072455
27489,1,F00072457
27490,0,F00072460
27491,0,F00072462
27492,1,F00072464
27493,0,F00072465
27494,0,F00072467
27495,0,F00072469
27496,2,F00072470
27497,1,F00072471
27498,0,F00072473
27499,0,F00072475
27500,1,F00072476
27501,0,F00072478
27502,1,F00072479
27503,0,F00072487
27504,0,F00072488
27505,1,F00072490
27506,1,F00072491
27507,0,F00072493
27508,1,F00072494
27509,2,F00072497
27510,0,F00072499
27511,0,F00072510
27512,0,F00072512
27513,0,F00072514
27514,0,F00072520
27515,1,F00072521
27516,0,F00072523
27517,0,F00072528
27518,0,F00072529
27519,0,F00072532
27520,0,F00072533
27521,0,F00072534
27522,1,F00072538
27523,1,F00072540
27524,1,F00072545
27525,0,F00072546
27526,1,F00072552
27527,0,F00072557
27528,0,F00072562
27529,0,F00072564
27530,1,F00072567
27531,0,F00072569
27532,1,F00072570
27533,0,F00072571
27534,2,F00072573
27535,0,F00072575
27536,0,F00072576
27537,1,F00072579
27538,0,F00072580
27539,0,F00072582
27540,1,F00072586
27541,0,F00072587
27542,0,F00072588
27543,0,F00072589
27544,0,F00072592
27545,0,F00072593
27546,1,F00072594
27547,0,F00072595
27548,1,F00072596
27549,1,F00072600
27550,0,F00072603
27551,1,F00072607
27552,0,F00072608
27553,0,F00072609
27554,0,F00072610
27555,0,F00072612
27556,1,F00072617
27557,0,F00072620
27558,0,F00072622
27559,0,F00072623
27560,1,F00072624
27561,0,F00072625
27562,0,F00072626
27563,2,F00072628
27564,0,F00072631
27565,0,F00072632
27566,0,F00072635
27567,0,F00072647
27568,1,F00072649
27569,2,F00072650
27570,0,F00072656
27571,1,F00072657
27572,0,F00072659
27573,0,F00072664
27574,0,F00072665
27575,0,F00072666
27576,0,F00072667
27577,0,F00072668
27578,1,F00072674
27579,1,F00072678
27580,1,F00072681
27581,0,F00072683
27582,0,F00072687
27583,1,F00072688
27584,0,F00072690
27585,0,F00072697
27586,0,F00072700
27587,1,F00072702
27588,0,F00072708
27589,0,F00072709
27590,1,F00072713
27591,1,F00072716
27592,1,F00072726
27593,0,F00072727
27594,0,F00072728
27595,0,F00072730
27596,0,F00072732
27597,0,F00072733
27598,1,F00072735
27599,0,F00072739
27600,1,F00072741
27601,0,F00072747
27602,0,F00072758
27603,0,F00072768
27604,0,F00072771
27605,0,F00072776
27606,0,F00072777
27607,0,F00072779
27608,0,F00072783
27609,0,F00072785
27610,0,F00072789
27611,0,F00072790
27612,0,F00072795
27613,0,F00072796
27614,0,F00072798
27615,0,F00072799
27616,0,F00072802
27617,0,F00072806
27618,0,F00072807
27619,0,F00072814
27620,0,F00072823
27621,0,F00072826
27622,0,F00072827
27623,0,F00072830
27624,0,F00072834
27625,0,F00072838
27626,0,F00072839
27627,0,F00072840
27628,0,F00072841
27629,0,F00072842
27630,0,F00072849
27631,1,F00072850
27632,0,F00072852
27633,0,F00072853
27634,0,F00072867
27635,0,F00072870
27636,0,F00072881
27637,0,F00072882
27638,0,F00072886
27639,0,F00072891
27640,0,F00072892
27641,0,F00072894
27642,0,F00072895
27643,0,F00072896
27644,0,F00072898
27645,0,F00072899
27646,1,F00072900
27647,0,F00072903
27648,0,F00072905
27649,0,F00072906
27650,1,F00072907
27651,0,F00072909
27652,0,F00072912
27653,0,F00072913
27654,0,F00072915
27655,0,F00072916
27656,0,F00072918
27657,0,F00072922
27658,0,F00072923
27659,0,F00072925
27660,0,F00072926
27661,0,F00072927
27662,0,F00072929
27663,0,F00072930
27664,0,F00072931
27665,0,F00072937
27666,0,F00072941
27667,0,F00072943
27668,0,F00072949
27669,0,F00072951
27670,0,F00072952
27671,0,F00072957
27672,0,F00072960
27673,0,F00072962
27674,0,F00072963
27675,0,F00072965
27676,0,F00072966
27677,0,F00072973
27678,0,F00072974
27679,0,F00072976
27680,0,F00072978
27681,0,F00072980
27682,0,F00072981
27683,2,F00072982
27684,0,F00072985
27685,0,F00072987
27686,0,F00072990
27687,0,F00073000
27688,0,F00073002
27689,0,F00073004
27690,0,F00073007
27691,0,F00073012
27692,0,F00073017
27693,1,F00073026
27694,0,F00073027
27695,0,F00073030
27696,0,F00073032
27697,0,F00073033
27698,0,F00073034
27699,0,F00073036
27700,0,F00073043
27701,0,F00073045
27702,0,F00073049
27703,0,F00073052
27704,0,F00073054
27705,0,F00073055
27706,0,F00073056
27707,0,F00073057
27708,0,F00073061
27709,1,F00073062
27710,0,F00073063
27711,2,F00073065
27712,0,F00073068
27713,0,F00073070
27714,0,F00073075
27715,0,F00073079
27716,0,F00073081
27717,0,F00073084
27718,0,F00073087
27719,0,F00073091
27720,0,F00073092
27721,0,F00073093
27722,0,F00073095
27723,0,F00073101
27724,0,F00073104
27725,0,F00073105
27726,0,F00073108
27727,0,F00073112
27728,0,F00073115
27729,1,F00073116
27730,0,F00073118
27731,0,F00073119
27732,0,F00073120
27733,1,F00073125
27734,0,F00073128
27735,0,F00073129
27736,0,F00073130
27737,0,F00073134
27738,0,F00073137
27739,0,F00073140
27740,0,F00073142
27741,0,F00073149
27742,0,F00073150
27743,0,F00073158
27744,0,F00073162
27745,0,F00073163
27746,1,F00073164
27747,0,F00073165
27748,0,F00073168
27749,0,F00073170
27750,0,F00073171
27751,0,F00073174
27752,0,F00073175
27753,0,F00073176
27754,0,F00073177
27755,0,F00073179
27756,0,F00073181
27757,0,F00073182
27758,0,F00073183
27759,0,F00073184
27760,1,F00073190
27761,1,F00073191
27762,0,F00073194
27763,1,F00073196
27764,0,F00073197
27765,1,F00073198
27766,1,F00073202
27767,0,F00073204
27768,0,F00073207
27769,0,F00073208
27770,0,F00073209
27771,0,F00073210
27772,0,F00073211
27773,1,F00073212
27774,0,F00073217
27775,1,F00073219
27776,0,F00073221
27777,0,F00073222
27778,0,F00073224
27779,0,F00073225
27780,0,F00073228
27781,0,F00073229
27782,0,F00073230
27783,0,F00073231
27784,1,F00073233
27785,2,F00073234
27786,0,F00073235
27787,0,F00073239
27788,0,F00073240
27789,0,F00073241
27790,0,F00073243
27791,0,F00073244
27792,0,F00073251
27793,1,F00073254
27794,0,F00073258
27795,1,F00073259
27796,1,F00073260
27797,0,F00073264
27798,0,F00073265
27799,0,F00073268
27800,0,F00073272
27801,0,F00073274
27802,0,F00073278
27803,0,F00073279
27804,0,F00073280
27805,0,F00073283
27806,2,F00073284
27807,0,F00073291
27808,0,F00073292
27809,0,F00073295
27810,0,F00073300
27811,0,F00073303
27812,0,F00073305
27813,0,F00073309
27814,0,F00073310
27815,0,F00073311
27816,0,F00073312
27817,0,F00073317
27818,0,F00073318
27819,1,F00073322
27820,0,F00073326
27821,0,F00073338
27822,0,F00073342
27823,1,F00073345
27824,0,F00073347
27825,0,F00073348
27826,2,F00073349
27827,0,F00073352
27828,0,F00073355
27829,1,F00073359
27830,0,F00073364
27831,0,F00073366
27832,0,F00073368
27833,1,F00073371
27834,0,F00073375
27835,0,F00073379
27836,0,F00073381
27837,0,F00073383
27838,0,F00073385
27839,1,F00073387
27840,0,F00073388
27841,1,F00073389
27842,0,F00073392
27843,0,F00073396
27844,0,F00073398
27845,0,F00073399
27846,0,F00073403
27847,1,F00073411
27848,0,F00073415
27849,0,F00073418
27850,0,F00073421
27851,0,F00073424
27852,0,F00073427
27853,0,F00073429
27854,0,F00073430
27855,1,F00073431
27856,1,F00073434
27857,0,F00073440
27858,0,F00073441
27859,1,F00073444
27860,1,F00073447
27861,0,F00073449
27862,0,F00073454
27863,0,F00073455
27864,0,F00073458
27865,1,F00073463
27866,0,F00073465
27867,0,F00073466
27868,0,F00073469
27869,0,F00073470
27870,0,F00073476
27871,0,F00073479
27872,0,F00073482
27873,0,F00073485
27874,0,F00073487
27875,0,F00073491
27876,0,F00073492
27877,0,F00073493
27878,0,F00073495
27879,0,F00073497
27880,0,F00073499
27881,1,F00073500
27882,0,F00073503
27883,0,F00073504
27884,1,F00073505
27885,0,F00073506
27886,0,F00073508
27887,0,F00073513
27888,0,F00073514
27889,0,F00073519
27890,0,F00073522
27891,0,F00073523
27892,0,F00073524
27893,1,F00073527
27894,0,F00073530
27895,0,F00073534
27896,1,F00073538
27897,0,F00073541
